timestamp,open,high,low,close,volume,HA_Close,HA_Open,HA_High,HA_Low,EMA_Fast,EMA_Slow,MACD_Line,Signal_Line,readable_date
1738489500000,3108.91,3110.81,3103.0,3110.01,4704.67,3108.1825,3105.31,3110.81,3103.0,3108.1825,3112.786388350843,-4.803231979973134,-6.657475260932597,2025-02-02 09:45:00
1738490400000,3110.01,3110.14,3099.15,3099.24,6602.17,3104.6349999999998,3109.46,3110.14,3099.15,3104.6349999999998,3112.2604923282083,-4.518094554592608,-6.2295991196645994,2025-02-02 10:00:00
1738491300000,3099.24,3103.0,3091.15,3097.01,11770.3,3097.6,3104.625,3104.625,3091.15,3097.6,3111.3146541134856,-4.804404611008522,-5.944560217933384,2025-02-02 10:15:00
1738492200000,3097.01,3104.4,3090.13,3101.9,7421.9,3098.36,3098.125,3104.4,3090.13,3098.36,3110.478869977132,-4.913343776451256,-5.738316929636959,2025-02-02 10:30:00
1738493100000,3101.9,3107.27,3098.0,3103.48,6563.58,3102.6625,3099.455,3107.27,3098.0,3102.6625,3109.9745880431237,-4.599483079558468,-5.5105501596212605,2025-02-02 10:45:00
1738494000000,3103.48,3111.63,3099.0,3104.1,8406.17,3104.5525000000002,3102.69,3111.63,3099.0,3104.5525000000002,3109.6247759113094,-4.150395831799415,-5.238519294056891,2025-02-02 11:00:00
1738494900000,3104.1,3106.1,3077.0,3078.52,31920.7,3091.4300000000003,3103.79,3106.1,3077.0,3091.4300000000003,3108.4509194009024,-4.798058007123927,-5.150427036670298,2025-02-02 11:15:00
1738495800000,3078.52,3085.95,3051.0,3054.94,73603.79,3067.6025,3091.31,3091.31,3051.0,3067.6025,3105.81553750407,-7.151576144405681,-5.550656858217375,2025-02-02 11:30:00
1738496700000,3054.94,3071.76,3050.43,3063.56,61233.34,3060.1725,3066.73,3071.76,3050.43,3060.1725,3102.8708254070334,-9.506707720402119,-6.341867030654324,2025-02-02 11:45:00
1738497600000,3063.56,3077.78,3057.48,3076.93,27092.07,3068.9375,3059.25,3077.78,3057.48,3068.9375,3100.68157860658,-10.544355448371789,-7.182364714197817,2025-02-02 12:00:00
1738498500000,3076.93,3078.82,3062.0,3063.31,16179.61,3070.265,3070.245,3078.82,3062.0,3070.265,3098.7192186964785,-11.131266284264257,-7.972145028211106,2025-02-02 12:15:00
1738499400000,3063.31,3069.56,3059.0,3060.19,24808.36,3063.015,3070.12,3070.12,3059.0,3063.015,3096.4157207160606,-12.042592252165377,-8.786234473001961,2025-02-02 12:30:00
1738500300000,3060.19,3060.51,3049.1,3050.79,37503.45,3055.1475,3061.75,3061.75,3049.1,3055.1475,3093.7532548634117,-13.246963397931722,-9.678380257987914,2025-02-02 12:45:00
1738501200000,3050.79,3072.0,3050.79,3067.07,19495.81,3060.1625,3055.49,3072.0,3050.79,3060.1625,3091.586109388353,-13.639539499054536,-10.470612106201239,2025-02-02 13:00:00
1738502100000,3067.07,3074.53,3060.84,3068.39,7920.91,3067.7075,3058.9300000000003,3074.53,3058.9300000000003,3067.7075,3090.0455539439436,-13.189796678008406,-11.014449020562674,2025-02-02 13:15:00
1738503000000,3068.39,3076.66,3060.15,3074.27,13538.27,3069.8675,3067.73,3076.66,3060.15,3069.8675,3088.7437440120766,-12.514815303364685,-11.314522277123078,2025-02-02 13:30:00
1738503900000,3074.27,3086.57,3074.18,3085.86,17545.28,3080.2200000000003,3071.33,3086.57,3071.33,3080.2200000000003,3088.193825043556,-11.017524308377688,-11.255122683374001,2025-02-02 13:45:00
1738504800000,3085.86,3096.12,3080.56,3095.81,19876.88,3089.5874999999996,3080.065,3096.12,3080.065,3089.5874999999996,3088.283739556875,-8.97161228315008,-10.798420603329218,2025-02-02 14:00:00
1738505700000,3095.81,3099.97,3087.68,3095.99,17477.46,3094.8624999999997,3090.835,3099.97,3087.68,3094.8624999999997,3088.708175714496,-6.845651439645735,-10.007866770592521,2025-02-02 14:15:00
1738506600000,3095.99,3099.57,3090.84,3094.32,8131.05,3095.18,3095.8999999999996,3099.57,3090.84,3095.18,3089.125712765174,-5.076671844994962,-9.02162778547301,2025-02-02 14:30:00
1738507500000,3094.32,3095.28,3084.99,3085.48,8822.32,3090.0175,3095.1549999999997,3095.28,3084.99,3090.0175,3089.183247425485,-4.044688722747196,-8.026239972927847,2025-02-02 14:45:00
1738508400000,3085.48,3085.48,3070.8,3081.89,20831.83,3080.9125,3089.9,3089.9,3070.8,3080.9125,3088.6496508173896,-3.9163864050569828,-7.204269259353675,2025-02-02 15:00:00
1738509300000,3081.89,3082.97,3061.42,3062.94,23775.13,3072.305,3083.685,3083.685,3061.42,3072.305,3087.595157216268,-4.457871638717734,-6.654989735226486,2025-02-02 15:15:00
1738510200000,3062.94,3081.38,3059.66,3072.75,17651.38,3069.1825,3072.415,3081.38,3059.66,3069.1825,3086.407243847477,-5.0803985694929,-6.340071502079769,2025-02-02 15:30:00
1738511100000,3072.75,3084.31,3070.15,3079.36,9418.27,3076.6425,3067.8450000000003,3084.31,3067.8450000000003,3076.6425,3085.777260373446,-4.915137349222277,-6.055084671508271,2025-02-02 15:45:00
1738512000000,3079.36,3080.37,3061.23,3063.23,15325.4,3071.0474999999997,3076.0550000000003,3080.37,3061.23,3071.0474999999997,3084.8269532525787,-5.17597101027286,-5.879261939261189,2025-02-02 16:00:00
1738512900000,3063.23,3077.52,3053.03,3053.3,37347.22,3061.7700000000004,3071.295,3077.52,3053.03,3061.7700000000004,3083.339407881445,-6.061427912688487,-5.91569513394665,2025-02-02 16:15:00
1738513800000,3053.3,3057.5,3030.0,3038.0,93265.5,3044.7,3058.2650000000003,3058.2650000000003,3030.0,3044.7,3080.8465428568356,-8.047795253183267,-6.342115157793973,2025-02-02 16:30:00
1738514700000,3038.0,3040.11,3002.0,3014.31,117453.35,3023.605,3045.65,3045.65,3002.0,3023.605,3077.1535400918788,-11.19514521792189,-7.312721169819557,2025-02-02 16:45:00
1738515600000,3014.31,3035.92,3006.69,3021.13,74971.78,3019.5125,3026.1549999999997,3035.92,3006.69,3019.5125,3073.4347633117577,-13.859904931401616,-8.622157922135969,2025-02-02 17:00:00
1738516500000,3021.13,3024.83,2993.89,3008.63,89886.38,3012.12,3017.7200000000003,3024.83,2993.89,3012.12,3069.478972130354,-16.379447100864127,-10.1736157578816,2025-02-02 17:15:00
1738517400000,3008.63,3024.0,2967.78,2989.24,213988.37,2997.4125,3014.88,3024.0,2967.78,2997.4125,3064.829522315493,-19.34003487350992,-12.006899581007266,2025-02-02 17:30:00
1738518300000,2989.24,2991.29,2950.13,2971.88,139748.11,2975.635,2998.935,2998.935,2950.13,2975.635,3059.0750370048163,-23.17642090765139,-14.240803846336092,2025-02-02 17:45:00
1738519200000,2971.88,2987.18,2957.47,2972.9,101819.06,2972.3574999999996,2980.56,2987.18,2957.47,2972.3574999999996,3053.480357198054,-26.179470696135922,-16.62853721629606,2025-02-02 18:00:00
1738520100000,2972.9,2988.84,2952.12,2979.34,49341.82,2973.3,2972.3900000000003,2988.84,2952.12,2973.3,3048.3074309272124,-28.158760750406145,-18.934581923118078,2025-02-02 18:15:00
1738521000000,2979.34,2980.35,2915.06,2926.94,120479.73,2950.4225,2976.12,2980.35,2915.06,2950.4225,3041.992274093199,-31.213574772978063,-21.390380493090078,2025-02-02 18:30:00
1738521900000,2926.94,2941.42,2915.3,2927.56,95847.72,2927.805,2953.1400000000003,2953.1400000000003,2915.3,2927.805,3034.62535318396,-35.05548234310709,-24.12340086309348,2025-02-02 18:45:00
1738522800000,2927.56,2934.3,2900.54,2918.93,117074.22,2920.3325000000004,2927.25,2934.3,2900.54,2920.3325000000004,3027.251620720479,-38.26212807647789,-26.951146305770365,2025-02-02 19:00:00
1738523700000,2918.93,2925.69,2892.0,2922.13,94241.87,2914.6875,2923.245,2925.69,2892.0,2914.6875,3019.989419383674,-40.78873509747791,-29.718664064111877,2025-02-02 19:15:00
1738524600000,2922.13,2976.67,2921.55,2973.47,154030.83,2948.455,2920.5299999999997,2976.67,2920.5299999999997,2948.455,3015.3742955524694,-39.609737919088275,-31.696878835107157,2025-02-02 19:30:00
1738525500000,2973.47,2982.89,2950.8,2958.01,50441.84,2966.2925,2947.8,2982.89,2947.8,2966.2925,3012.2077280974718,-36.811694683379756,-32.71984200476168,2025-02-02 19:45:00
1738526400000,2958.01,2981.6,2951.05,2980.0,68296.36,2967.665,2965.74,2981.6,2951.05,2967.665,3009.3340037040866,-34.09050189547861,-32.99397398290507,2025-02-02 20:00:00
1738527300000,2980.0,2985.66,2964.55,2967.86,54908.99,2974.5175,2969.005,2985.66,2964.55,2974.5175,3007.087777658662,-31.023379319254218,-32.5998550501749,2025-02-02 20:15:00
1738528200000,2967.86,2971.59,2952.56,2958.95,25634.9,2962.74,2973.9300000000003,2973.9300000000003,2952.56,2962.74,3004.226630712942,-29.206335941081306,-31.921151228356184,2025-02-02 20:30:00
1738529100000,2958.95,2958.95,2942.33,2949.38,44711.4,2952.4025,2963.4049999999997,2963.4049999999997,2942.33,2952.4025,3000.883138408881,-28.274534594181205,-31.191827901521187,2025-02-02 20:45:00
1738530000000,2949.38,2955.7,2937.57,2944.82,16532.57,2946.8675,2954.165,2955.7,2937.57,2946.8675,2997.398258511534,-27.66381234696155,-30.48622479060926,2025-02-02 21:00:00
1738530900000,2944.82,2949.78,2908.03,2910.58,64320.13,2928.3025000000002,2947.1000000000004,2949.78,2908.03,2928.3025000000002,2992.940467639822,-28.35103779603969,-30.059187391695346,2025-02-02 21:15:00
1738531800000,2910.58,2928.88,2895.31,2907.93,59732.91,2910.675,2927.7,2928.88,2895.31,2910.675,2987.6330181146723,-29.972555879550782,-30.041861089266433,2025-02-02 21:30:00
1738532700000,2907.93,2919.5,2896.23,2906.01,57010.9,2907.4175,2909.255,2919.5,2896.23,2907.4175,2982.4578233975967,-31.16126599193649,-30.265742069800446,2025-02-02 21:45:00
1738533600000,2906.01,2935.99,2905.03,2926.58,22410.62,2918.4025,2906.9700000000003,2935.99,2905.03,2918.4025,2978.325221888075,-30.861181139908695,-30.384829883822096,2025-02-02 22:00:00
1738534500000,2926.58,2934.26,2897.62,2906.7,21027.53,2916.29,2916.295,2934.26,2897.62,2916.29,2974.322949508199,-30.442896071911036,-30.396443121439887,2025-02-02 22:15:00
1738535400000,2906.7,2906.7,2742.79,2841.36,559772.44,2849.3875,2916.64,2916.64,2742.79,2849.3875,2966.262597927025,-35.10520382693403,-31.33819526253872,2025-02-02 22:30:00
1738536300000,2841.36,2882.32,2819.03,2874.72,210474.39,2854.3575,2874.0299999999997,2882.32,2819.03,2854.3575,2959.042914189798,-37.9614825087674,-32.66285271178445,2025-02-02 22:45:00
1738537200000,2874.72,2874.72,2799.81,2836.84,176379.72,2846.5225,2858.04,2874.72,2799.81,2846.5225,2951.783532629166,-40.391712444577024,-34.20862465834297,2025-02-02 23:00:00
1738538100000,2836.84,2853.26,2777.03,2809.3,200753.68,2819.1075,2855.7799999999997,2855.7799999999997,2777.03,2819.1075,2943.223788588575,-44.02238589919034,-36.17137690651244,2025-02-02 23:15:00
1738539000000,2809.3,2854.06,2798.87,2843.92,105237.5,2826.5375,2823.07,2854.06,2798.87,2826.5375,2935.6956409376994,-45.77254446449524,-38.091610418109,2025-02-02 23:30:00
1738539900000,2843.92,2869.74,2843.18,2868.0,62160.39,2856.21,2826.61,2869.74,2826.61,2856.21,2930.5675350707515,-44.25508984227508,-39.32430630294222,2025-02-02 23:45:00
1738540800000,2868.0,2871.43,2848.28,2851.57,96743.22,2859.82,2855.96,2871.43,2848.28,2859.82,2926.0031779694127,-42.27389217709106,-39.91422347777199,2025-02-03 00:00:00
1738541700000,2851.57,2857.5,2800.0,2838.32,178227.15,2836.8475,2859.785,2859.785,2800.0,2836.8475,2920.25119874558,-42.07248212970126,-40.34587520815784,2025-02-03 00:15:00
1738542600000,2838.32,2841.36,2766.07,2774.54,154615.77,2805.0725,2844.945,2844.945,2766.07,2805.0725,2912.8203149555425,-43.96998158397173,-41.070696483320624,2025-02-03 00:30:00
1738543500000,2774.54,2845.0,2774.17,2822.17,274510.35,2803.97,2806.4300000000003,2845.0,2774.17,2803.97,2905.797713990669,-45.04349276228595,-41.86525573911369,2025-02-03 00:45:00
1738544400000,2822.17,2843.54,2812.11,2812.82,96072.39,2822.66,2798.355,2843.54,2798.355,2822.66,2900.4339905074,-43.88030644601076,-42.26826588049311,2025-02-03 01:00:00
1738545300000,2812.82,2815.4,2779.12,2785.11,110236.59,2798.1125,2817.495,2817.495,2779.12,2798.1125,2893.8326040230513,-44.42712279142506,-42.7000372626795,2025-02-03 01:15:00
1738546200000,2785.11,2802.04,2732.68,2748.1,215884.58,2766.9825,2798.965,2802.04,2732.68,2766.9825,2885.648726344145,-46.83255300174733,-43.52654041049307,2025-02-03 01:30:00
1738547100000,2748.1,2750.98,2400.0,2491.17,1242205.47,2597.5625,2766.605,2766.605,2400.0,2597.5625,2867.06251819291,-61.69843076764937,-47.160918481924334,2025-02-03 01:45:00
1738548000000,2491.17,2564.0,2090.05,2451.14,1967059.57,2399.09,2619.635,2619.635,2090.05,2399.09,2836.8707428256257,-88.47493407976481,-55.42372160149243,2025-02-03 02:00:00
1738548900000,2451.14,2510.2,2420.0,2460.65,1212950.79,2460.4975,2471.1549999999997,2510.2,2420.0,2460.4975,2812.588598127198,-103.5468106453277,-65.04833941025949,2025-02-03 02:15:00
1738549800000,2460.65,2513.67,2434.87,2496.14,383948.48,2476.3325,2455.895,2513.67,2434.87,2476.3325,2790.8946563125405,-112.9120494286567,-74.62108141393894,2025-02-03 02:30:00
1738550700000,2496.14,2503.46,2453.5,2484.55,58496.37,2484.4125000000004,2478.395,2503.46,2453.5,2484.4125000000004,2771.1216139697963,-118.31818181526887,-83.36050149420493,2025-02-03 02:45:00
1738551600000,2484.55,2519.56,2477.52,2506.33,59693.29,2496.9900000000002,2490.3450000000003,2519.56,2477.52,2496.9900000000002,2753.4357033910997,-120.20206694078843,-90.72881458352163,2025-02-03 03:00:00
1738552500000,2506.33,2542.42,2502.9,2515.8,133107.88,2516.8625,2495.44,2542.42,2495.44,2516.8625,2738.172916075545,-118.72295053553125,-96.32764177392355,2025-02-03 03:15:00
1738553400000,2515.8,2520.0,2501.1,2514.1,22361.34,2512.75,2511.065,2520.0,2501.1,2512.75,2723.629502135187,-116.53919323186165,-100.36995206551117,2025-02-03 03:30:00
1738554300000,2514.1,2541.18,2512.68,2525.21,26759.41,2523.2924999999996,2514.95,2541.18,2512.68,2523.2924999999996,2710.704534255498,-112.65919314229905,-102.82780028086876,2025-02-03 03:45:00
1738555200000,2525.21,2564.69,2504.42,2511.99,106015.48,2526.5775,2519.6549999999997,2564.69,2504.42,2526.5775,2698.8253707551435,-108.07339030127696,-103.87691828495039,2025-02-03 04:00:00
1738556100000,2511.99,2520.52,2486.23,2488.82,57296.29,2501.89,2518.6,2520.52,2486.23,2501.89,2686.119862964489,-105.21829245943582,-104.14519311984748,2025-02-03 04:15:00
1738557000000,2488.82,2496.4,2461.24,2472.82,77490.27,2479.82,2500.4049999999997,2500.4049999999997,2461.24,2479.82,2672.810194386135,-103.54289338153285,-104.02473317218455,2025-02-03 04:30:00
1738557900000,2472.82,2484.91,2447.78,2451.14,47519.64,2464.1625,2480.82,2484.91,2447.78,2464.1625,2659.3490528128364,-102.2993141224174,-103.67964936223113,2025-02-03 04:45:00
1738558800000,2451.14,2475.96,2445.87,2464.26,74009.31,2459.3075,2461.98,2475.96,2445.87,2459.3075,2646.4431461797503,-100.54648918581779,-103.05301732694846,2025-02-03 05:00:00
1738559700000,2464.26,2500.82,2463.72,2489.93,31330.4,2479.6825,2457.7,2500.82,2457.7,2479.6825,2635.684394813315,-96.40200823337273,-101.72281550823332,2025-02-03 05:15:00
1738560600000,2489.93,2500.68,2467.06,2476.66,32351.15,2483.5825,2477.0950000000003,2500.68,2467.06,2483.5825,2625.8713693414884,-91.74519827651784,-99.72729206189024,2025-02-03 05:30:00
1738561500000,2476.66,2515.85,2474.06,2513.35,36746.47,2494.98,2483.295,2515.85,2474.06,2494.98,2617.426764867844,-86.14196884278317,-97.01022741806884,2025-02-03 05:45:00
1738562400000,2513.35,2513.65,2481.84,2500.0,29962.66,2502.21,2495.005,2513.65,2481.84,2502.21,2609.993425198951,-80.19354727683367,-93.6468913898218,2025-02-03 06:00:00
1738563300000,2500.0,2527.04,2491.0,2520.52,35821.04,2509.64,2506.675,2527.04,2491.0,2509.64,2603.519010669987,-74.02650989864787,-89.72281509158702,2025-02-03 06:15:00
1738564200000,2520.52,2535.0,2506.0,2509.24,33766.32,2517.69,2510.26,2535.0,2506.0,2517.69,2597.981655142891,-67.70901326447165,-85.32005472616396,2025-02-03 06:30:00
1738565100000,2509.24,2527.84,2506.2,2523.9,21310.55,2516.795,2514.88,2527.84,2506.2,2516.795,2592.743806423995,-62.05919096402613,-80.6678819737364,2025-02-03 06:45:00
1738566000000,2523.9,2545.47,2518.87,2542.01,33480.31,2532.5625,2516.5699999999997,2545.47,2516.5699999999997,2532.5625,2588.861141493415,-55.66765849542571,-75.66783727807426,2025-02-03 07:00:00
1738566900000,2542.01,2568.29,2541.21,2564.17,36517.12,2553.92,2532.955,2568.29,2532.955,2553.92,2586.6068743002916,-48.32192612264271,-70.19865504698795,2025-02-03 07:15:00
1738567800000,2564.17,2601.24,2554.03,2584.15,110285.13,2575.8975,2553.09,2601.24,2553.09,2575.8975,2585.9159469260794,-40.26285459271185,-64.21149495613274,2025-02-03 07:30:00
1738568700000,2584.15,2629.51,2580.75,2619.27,104353.86,2603.42,2574.16,2629.51,2574.16,2603.42,2587.045240672784,-31.29440419641014,-57.628076804188225,2025-02-03 07:45:00
1738569600000,2619.27,2619.58,2581.03,2598.37,82555.0,2604.5625,2601.71,2619.58,2581.03,2604.5625,2588.17538643583,-23.820069507610697,-50.866475344872725,2025-02-03 08:00:00
1738570500000,2598.37,2605.29,2556.3,2559.57,96627.3,2579.8825,2608.8199999999997,2608.8199999999997,2556.3,2579.8825,2587.6403615044865,-19.6614304265554,-44.62546636120926,2025-02-03 08:15:00
1738571400000,2559.57,2559.57,2524.49,2539.81,129297.55,2545.86,2578.9700000000003,2578.9700000000003,2524.49,2545.86,2584.944854310649,-18.89322111317597,-39.479017311602604,2025-02-03 08:30:00
1738572300000,2539.81,2572.19,2539.55,2570.84,65402.72,2555.5975,2549.69,2572.19,2539.55,2555.5975,2583.0514766131882,-17.299259729608366,-35.04306579520376,2025-02-03 08:45:00
1738573200000,2570.84,2614.8,2567.99,2598.28,61638.78,2587.9775,2555.325,2614.8,2555.325,2587.9775,2583.369284573628,-13.270267081746624,-30.688506052512334,2025-02-03 09:00:00
1738574100000,2598.28,2598.95,2561.8,2585.82,89595.07,2586.2125,2584.5600000000004,2598.95,2561.8,2586.2125,2583.5527178269426,-10.103218516250763,-26.57144854526002,2025-02-03 09:15:00
1738575000000,2585.82,2600.25,2577.03,2587.12,50720.83,2587.5550000000003,2592.05,2600.25,2577.03,2587.5550000000003,2583.810929580043,-7.399682249651505,-22.737095286138317,2025-02-03 09:30:00
1738575900000,2587.12,2595.88,2556.28,2569.48,84162.94,2577.19,2586.4700000000003,2595.88,2556.28,2577.19,2583.383772832944,-6.024037798616519,-19.394483788633956,2025-02-03 09:45:00
1738576800000,2569.48,2579.25,2561.19,2577.99,36327.34,2571.9775,2578.3,2579.25,2561.19,2571.9775,2582.647884263077,-5.293415646966423,-16.57427016030045,2025-02-03 10:00:00
1738577700000,2577.99,2592.98,2565.25,2585.72,74272.75,2580.4849999999997,2573.7349999999997,2592.98,2565.25,2580.4849999999997,2582.508343342878,-3.9820060905799437,-14.05581734635635,2025-02-03 10:15:00
1738578600000,2585.72,2608.06,2582.23,2591.81,43546.05,2591.955,2581.8549999999996,2608.06,2581.8549999999996,2591.955,2583.1178050626927,-1.994183719159082,-11.643490620916896,2025-02-03 10:30:00
1738579500000,2591.81,2613.19,2588.51,2608.91,31485.32,2600.605,2588.765,2613.19,2588.51,2600.605,2584.2460111876803,0.27598120111770186,-9.259596256509976,2025-02-03 10:45:00
1738580400000,2608.91,2609.94,2590.0,2596.46,48143.26,2601.3275000000003,2600.3599999999997,2609.94,2590.0,2601.3275000000003,2585.3480427239588,2.1090906833733243,-6.985858868533317,2025-02-03 11:00:00
1738581300000,2596.46,2610.61,2582.85,2600.79,26955.09,2597.6775,2602.685,2610.61,2582.85,2597.6775,2586.1434915804775,3.2300842585495957,-4.942670243116734,2025-02-03 11:15:00
1738582200000,2600.79,2602.81,2577.66,2582.7,30616.02,2590.99,2598.625,2602.81,2577.66,2590.99,2586.4561695430275,3.5380697176360627,-3.246522250966175,2025-02-03 11:30:00
1738583100000,2582.7,2587.78,2575.05,2579.44,18603.54,2581.2425,2591.745,2591.745,2575.05,2581.2425,2586.119803766058,2.9614706360921446,-2.004923673554511,2025-02-03 11:45:00
1738584000000,2579.44,2608.62,2579.43,2603.91,24717.11,2592.85,2581.0699999999997,2608.62,2579.43,2592.85,2586.5540099746995,3.40192468176474,-0.9235540024906609,2025-02-03 12:00:00
1738584900000,2603.91,2634.21,2600.78,2615.72,107618.37,2613.6549999999997,2591.675,2634.21,2591.675,2613.6549999999997,2588.302460944074,5.367899507499715,0.33473669950741425,2025-02-03 12:15:00
1738585800000,2615.72,2622.7,2605.0,2605.78,40784.35,2612.3,2609.8149999999996,2622.7,2605.0,2612.3,2589.850689270263,6.738929362335057,1.6155752320729428,2025-02-03 12:30:00
1738586700000,2605.78,2607.04,2573.0,2578.42,98021.23,2591.06,2610.75,2610.75,2573.0,2591.06,2589.928709317343,6.041942161851239,2.500848618028602,2025-02-03 12:45:00
1738587600000,2578.42,2594.28,2564.99,2567.59,47253.13,2576.32,2592.1000000000004,2594.28,2564.99,2576.32,2589.0507280710626,4.251175071308808,2.8509139086846433,2025-02-03 13:00:00
1738588500000,2567.59,2578.98,2546.45,2546.82,54669.17,2559.96,2573.005,2578.98,2546.45,2559.96,2587.173906905188,1.4946347573932144,2.5796580784263576,2025-02-03 13:15:00
1738589400000,2546.82,2579.0,2544.85,2575.75,88594.24,2561.605,2557.205,2579.0,2544.85,2561.605,2585.524300008079,-0.5508556282379686,1.9535553370934926,2025-02-03 13:30:00
1738590300000,2575.75,2580.31,2558.14,2574.68,39842.04,2572.22,2561.285,2580.31,2558.14,2572.22,2584.6659580720743,-1.3003896269142388,1.3027663442919464,2025-02-03 13:45:00
1738591200000,2574.68,2578.0,2534.12,2546.2,130775.88,2558.25,2575.215,2578.0,2534.12,2558.25,2582.961702712586,-2.987228063177554,0.44476746279804646,2025-02-03 14:00:00
1738592100000,2546.2,2567.86,2525.12,2555.66,118047.89,2548.71,2560.4399999999996,2567.86,2525.12,2548.71,2580.7519154408064,-5.035808284601444,-0.6513476866818516,2025-02-03 14:15:00
1738593000000,2555.66,2646.44,2545.0,2623.4,408684.21,2592.625,2550.93,2646.44,2545.0,2592.625,2581.5179208962386,-3.0802422668034524,-1.137126602706172,2025-02-03 14:30:00
1738593900000,2623.4,2632.31,2585.84,2618.74,184091.6,2615.0725,2589.5299999999997,2632.31,2585.84,2615.0725,2583.68273245132,0.2776825877876945,-0.8541647646073988,2025-02-03 14:45:00
1738594800000,2618.74,2628.33,2598.25,2619.02,83919.57,2616.085,2621.0699999999997,2628.33,2598.25,2616.085,2585.7732013254285,2.986140150925621,-0.08610378150079478,2025-02-03 15:00:00
1738595700000,2619.02,2699.0,2608.9,2674.76,301788.18,2650.42,2618.88,2699.0,2608.9,2650.42,2589.94396253024,7.813095334000536,1.4937360415994716,2025-02-03 15:15:00
1738596600000,2674.76,2717.3,2657.57,2703.0,149714.17,2688.1575000000003,2646.8900000000003,2717.3,2646.8900000000003,2688.1575000000003,2596.2803197863536,14.516258564797226,4.098240546239023,2025-02-03 15:30:00
1738597500000,2703.0,2725.74,2682.19,2698.71,187032.19,2702.41,2688.88,2725.74,2682.19,2702.41,2603.12739592917,20.739548747731078,7.426502186537434,2025-02-03 15:45:00
1738598400000,2698.71,2714.28,2676.45,2694.31,88145.86,2695.9375,2700.855,2714.28,2676.45,2695.9375,2609.115144578901,24.862672979400486,10.913736345110046,2025-02-03 16:00:00
1738599300000,2694.31,2708.49,2684.62,2695.74,31912.7,2695.79,2696.51,2708.49,2684.62,2695.79,2614.7070707351013,27.79793928080062,14.290576932248161,2025-02-03 16:15:00
1738600200000,2695.74,2710.96,2686.31,2709.86,23804.27,2700.7175,2695.0249999999996,2710.96,2686.31,2700.7175,2620.2561306876755,30.173940636247607,17.46724967304805,2025-02-03 16:30:00
1738601100000,2709.86,2731.32,2702.51,2704.06,96132.49,2711.9375,2702.8,2731.32,2702.51,2711.9375,2626.171057740084,32.58666032343535,20.491131803125512,2025-02-03 16:45:00
1738602000000,2704.06,2707.1,2682.8,2687.6,50890.63,2695.39,2706.96,2707.1,2682.8,2695.39,2630.6367959504014,32.78558132822991,22.950021708146394,2025-02-03 17:00:00
1738602900000,2687.6,2701.7,2681.06,2685.17,45525.41,2688.8824999999997,2695.83,2701.7,2681.06,2688.8824999999997,2634.39458330844,32.04868945075259,24.769755256667636,2025-02-03 17:15:00
1738603800000,2685.17,2685.86,2665.46,2679.0,47166.32,2678.8725000000004,2686.385,2686.385,2665.46,2678.8725000000004,2637.264126320799,30.307606760983163,25.877325557530742,2025-02-03 17:30:00
1738604700000,2679.0,2716.21,2677.78,2705.41,116809.94,2694.6,2682.085,2716.21,2677.78,2694.6,2640.9632149452636,29.852740189101496,26.672408483844897,2025-02-03 17:45:00
1738605600000,2705.41,2721.88,2695.26,2705.86,39722.21,2707.1025,2692.205,2721.88,2692.205,2707.1025,2645.2302655939566,30.15351150527249,27.36862908813042,2025-02-03 18:00:00
1738606500000,2705.86,2725.79,2701.42,2723.0,18758.73,2714.0175,2705.635,2725.79,2701.42,2714.0175,2649.6681516846693,30.597152718736652,28.014333814251668,2025-02-03 18:15:00
1738607400000,2723.0,2733.81,2713.63,2721.34,34246.58,2722.9449999999997,2714.4300000000003,2733.81,2713.63,2722.9449999999997,2654.3956902856585,31.308214607134232,28.673109972828183,2025-02-03 18:30:00
1738608300000,2721.34,2732.0,2715.75,2730.92,15019.9,2725.0025,2722.17,2732.0,2715.75,2725.0025,2658.950968331745,31.67265666092635,29.27301931044782,2025-02-03 18:45:00
1738609200000,2730.92,2745.81,2725.52,2743.01,43004.04,2736.315,2726.13,2745.81,2725.52,2736.315,2663.9421961813105,32.49966788072379,29.918349024503016,2025-02-03 19:00:00
1738610100000,2743.01,2761.59,2732.22,2733.34,40631.29,2742.54,2736.965,2761.59,2732.22,2742.54,2669.0130222341295,33.27382575514412,30.589444370631238,2025-02-03 19:15:00
1738611000000,2733.34,2751.0,2733.34,2747.36,24136.84,2741.26,2738.175,2751.0,2733.34,2741.26,2673.6741175738634,33.399062542736374,31.151368005052266,2025-02-03 19:30:00
1738611900000,2747.36,2768.57,2746.15,2762.39,36789.89,2756.1175,2740.3500000000004,2768.57,2740.3500000000004,2756.1175,2678.993045472324,34.301780110875825,31.781450426216978,2025-02-03 19:45:00
1738612800000,2762.39,2762.72,2706.7,2724.07,92054.46,2738.97,2754.875,2762.72,2706.7,2738.97,2682.8625264095936,33.25024224989238,32.07520879095206,2025-02-03 20:00:00
1738613700000,2724.07,2739.0,2718.55,2729.99,17717.53,2727.9025,2743.23,2743.23,2718.55,2727.9025,2685.768331157362,31.16459016792669,31.893085066346988,2025-02-03 20:15:00
1738614600000,2729.99,2736.25,2708.28,2711.52,17427.66,2721.51,2727.0299999999997,2736.25,2708.28,2721.51,2688.074245276242,28.665437224301968,31.247555497937988,2025-02-03 20:30:00
